species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Botrytis cinerea,1,9,NA,NA,NA,4,NA,NA,NA,1,1,NA
Talaromyces marneffei,179,NA,NA,NA,6,2,NA,NA,NA,NA,NA,NA
Talaromyces rugulosus,7,6,NA,NA,2,6,NA,NA,NA,1,NA,1
Aspergillus nidulans,36,3,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Aspergillus chevalieri,34,21,NA,4,NA,3,NA,NA,NA,1,13,23
Aspergillus fumigatus,6,7,NA,NA,4,1,NA,NA,NA,NA,5,1
Aspergillus puulaauensis,2,3,NA,NA,26,46,NA,NA,NA,NA,NA,1
Penicillium digitatum,14,49,NA,NA,NA,9,NA,1,NA,NA,2,1
Penicillium oxalicum,3,15,NA,NA,32,5,NA,NA,NA,NA,NA,NA
Cercospora beticola,12,13,NA,NA,21,11,NA,NA,NA,NA,NA,NA
Zymoseptoria tritici,3,7,NA,NA,5,13,NA,NA,NA,NA,NA,NA
Fulvia fulva,2,6,NA,NA,28,20,NA,NA,NA,1,NA,1
Pyrenophora tritici-repentis,1,14,NA,NA,NA,11,NA,NA,NA,NA,NA,1
Alternaria dauci,1,19,NA,NA,NA,17,NA,NA,NA,2,NA,NA
Ascochyta rabiei,2,15,NA,NA,14,18,NA,NA,17,2,NA,NA
Kluyveromyces marxianus,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yarrowia lipolytica,2,2,NA,NA,NA,1,NA,NA,NA,NA,2,NA
Malassezia restricta,402,547,1844,592,NA,2,NA,3,NA,8,NA,71
Kwoniella newhampshirensis,18,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Cryptococcus depauperatus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cutaneotrichosporon cavernicola,1,6,NA,NA,1,NA,NA,NA,NA,NA,1,NA
Puccinia triticina,12,6,NA,NA,1,2,NA,NA,1,NA,NA,NA
Citrus sinensis,476,5000,NA,17,NA,17,1,1,NA,2,NA,NA
Gossypium hirsutum,75,68,NA,4,10,67,NA,NA,5,4,1,NA
Gossypium raimondii,1,20,77,NA,1,28,NA,1,3,NA,NA,NA
Theobroma cacao,1,18,NA,1,221,8,1,NA,NA,NA,1,NA
Punica granatum,7,13,5,2,1,4,2,NA,NA,NA,NA,NA
Eucalyptus grandis,4,33,NA,1,30,20,31,NA,3,NA,20,NA
Rhodamnia argentea,2,10,NA,NA,2,5,1,NA,NA,1,NA,NA
Camelina sativa,2,21,NA,NA,2,21,NA,NA,2,NA,NA,NA
Arabidopsis thaliana,1,8,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Lupinus angustifolius,45,35,NA,1,37,26,1,3,5,2,NA,NA
Vigna unguiculata,14,29,NA,3,NA,23,NA,NA,1,1,NA,1
Vigna radiata,2,21,NA,1,11,27,2,NA,9,1,1,NA
Glycine soja,4,29,NA,5,NA,29,NA,NA,NA,NA,NA,NA
Phaseolus vulgaris,1,21,2,1,NA,21,2,2,2,3,1,NA
Vicia villosa,4,41,NA,NA,2,33,13,5,29,2,NA,NA
Pisum sativum,3,60,2,1,5,50,80486,7812,3,NA,1,5
Trifolium pratense,2,15,NA,1,NA,28,NA,2,NA,36,NA,1
Lotus japonicus,4,22,NA,NA,2,13,1,NA,NA,NA,NA,NA
Arachis stenosperma,3,11,NA,NA,NA,11,NA,1,NA,NA,2,NA
Arachis hypogaea,5,61,NA,NA,NA,22,NA,NA,NA,NA,1,NA
Benincasa hispida,31,36,1,1,1,39,NA,1,NA,2,NA,NA
Cucumis sativus,3,18,NA,9,NA,22,NA,1,NA,1,NA,2
Cucumis melo,2,40,NA,3,1,61,NA,NA,9,NA,NA,1
Cucurbita pepo,3,30,NA,3,8,24,NA,NA,1,NA,NA,NA
Alnus glutinosa,14,815,NA,20,52,265,NA,1,3,44,NA,3
Corylus avellana,7,861,1,34,117,151,NA,3,NA,54,NA,9
Quercus robur,4,123,NA,1,6,41,NA,NA,NA,10,NA,NA
Quercus lobata,1,71,1,1,36,22,NA,NA,NA,6,3,NA
Juglans regia,2,26,NA,1,3,23,NA,NA,NA,5,2,NA
Carya illinoinensis,1,47,NA,1,2,30,NA,NA,1,NA,2,1
Malus sylvestris,4,16,NA,NA,NA,14,NA,3,NA,1,NA,NA
Malus domestica,2,26,NA,NA,NA,5,NA,NA,NA,1,NA,NA
Pyrus communis,1,13,NA,NA,4,14,NA,NA,NA,NA,NA,NA
Prunus persica,3,29,NA,NA,NA,5,NA,NA,NA,3,NA,NA
Prunus dulcis,3,17,NA,2,1,3,NA,NA,NA,5,NA,NA
Fragaria vesca,2,13,NA,NA,NA,9,NA,NA,1,NA,NA,NA
Argentina anserina,1,11,NA,1,NA,6,NA,NA,1,2,NA,NA
Rosa chinensis,1,20,5,1,NA,9,1,NA,15,NA,1,NA
Rosa rugosa,1,13,NA,NA,1,4,NA,NA,NA,NA,NA,2
Humulus lupulus,6,64,1,2,6,51,NA,6,NA,3,1,3
Cannabis sativa,1,26,NA,1,7,26,1,NA,NA,2,1,1
Euphorbia lathyris,16,29,NA,NA,2,19,NA,NA,NA,NA,NA,NA
Mercurialis annua,3,50,NA,1,31,11,NA,NA,2,NA,NA,2
Hevea brasiliensis,3,46,NA,1,1,31,1,NA,NA,1,NA,1
Populus trichocarpa,2,321,NA,19,2,30,NA,1,NA,7,1,NA
Vitis riparia,4,11,NA,NA,NA,9,NA,NA,NA,3,NA,NA
Nicotiana tomentosiformis,10,47,NA,1,4,36,2,3,2,2,1,NA
Nicotiana sylvestris,6,35,NA,NA,1,45,10,NA,NA,3,NA,NA
Nicotiana attenuata,6,56,NA,3,7,69,NA,2,2,NA,3,NA
Lycium ferocissimum,4,22,NA,NA,5,27,1,NA,1,1,1,NA
Lycium barbarum,4,31,NA,1,6,37,NA,1,NA,2,NA,NA
Solanum pennellii,2,19,1,NA,1,26,1,1,NA,NA,2,NA
Solanum lycopersicum,2,45,NA,3,126,44,NA,3,2,1,NA,NA
Solanum dulcamara,2,30,NA,2,6,31,NA,NA,NA,NA,NA,NA
Solanum stenotomum,1,34,NA,1,1,33,1,22,NA,NA,NA,1
Capsicum annuum,2,120,1,7,12,86,4,2,18,3,6,2
Ipomoea triloba,11,19,NA,NA,1,18,NA,1,NA,NA,NA,NA
Salvia hispanica,40,10,NA,NA,NA,9,NA,2,1,2,NA,NA
Salvia miltiorrhiza,1,27,NA,2,1,11,NA,NA,1,NA,NA,NA
Rutidosis leptorrhynchoides,14,67,1,2,NA,60,NA,4,1,3,1,NA
Helianthus annuus,5,70,NA,1,1,46,NA,2,NA,1,NA,NA
Erigeron canadensis,4,15,NA,NA,3,12,NA,NA,36,NA,NA,NA
Lactuca sativa,2,47,NA,1,3,58,NA,4,8,2,2,1
Cynara cardunculus,2,15,NA,2,10,15,NA,1,1,1,1,NA
Rhododendron vialii,11,24,NA,1,48,7,NA,NA,NA,NA,1,1
Impatiens glandulifera,1,33,NA,1,13,26,NA,NA,2,NA,NA,NA
Malania oleifera,12,39,NA,1,9,51,NA,NA,9,1,1,NA
Beta vulgaris,3,15,NA,NA,1,17,NA,NA,2,2,3,NA
Spinacia oleracea,2,52,1,2,12,53,NA,1,1,NA,NA,17
Amaranthus tricolor,1,23,NA,NA,1,18,NA,NA,3,NA,NA,NA
Triticum dicoccoides,213,124,NA,159,16,32,2,19,12,22,2,4
Triticum aestivum,13,100,78,673,37,61,NA,85,77,25,6,11
Triticum urartu,2,42,NA,30,10,19,NA,12,8,4,NA,1
Aegilops tauschii,2,48,NA,24,NA,12,NA,5,NA,4,NA,NA
Hordeum vulgare,17,81,NA,4,7,50,2,3,1,13,6,1
Lolium rigidum,6,58,2,8,96,27,NA,NA,74,112,NA,NA
Lolium perenne,3,41,NA,8,6,14,NA,1,1,213,NA,NA
Oryza glaberrima,2,6,NA,NA,NA,4,NA,NA,NA,NA,1,NA
Panicum virgatum,35,62,NA,NA,4,20,1,1,1,4,NA,2
Panicum hallii,4,18,NA,NA,11,4,NA,NA,2,3,NA,NA
Miscanthus floridulus,11,69,1,1,19,29,NA,1,2,4,6,1
Sorghum bicolor,7,28,NA,NA,11,12,NA,NA,NA,2,2,NA
Zea mays,3,38,1,2,1,23,NA,NA,16,4,4,1
Phragmites australis,9,47,NA,NA,472,16,6,NA,2,2,1,1
Ananas comosus,17,14,1,1,NA,18,2,1,NA,2,NA,NA
Elaeis guineensis,186,43,NA,4,2,43,NA,2,1,1,NA,NA
Phoenix dactylifera,3,28,1,1,NA,21,NA,NA,50,1,NA,NA
Zingiber officinale,5,78,2,2,18,47,NA,NA,2,4,2,3
Musa acuminata,1,38,NA,11,15,44,NA,3,7,3,NA,NA
Dioscorea cayenensis,33,26,1,1,1,15,NA,1,1,NA,NA,1
Asparagus officinalis,7,29,1,NA,12,21,1,2,1,2,1,1
Magnolia sinica,51,46,1,NA,1,45,NA,1,8,3,NA,2
Macadamia integrifolia,7,28,NA,3,11,19,NA,1,48,NA,2,NA
Telopea speciosissima,5,30,NA,NA,3,28,1,1,6,1,1,NA
Papaver somniferum,3,49,NA,4,3,51,3,2,25,1,2,1
Nymphaea colorata,1,12,3,NA,80,15,NA,NA,2,NA,NA,NA
Cryptomeria japonica,43,1175,3,36,182,702,9,10,22,25,4,3
Chlamydomonas reinhardtii,4,13,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Ostreococcus tauri,2,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Leishmania mexicana,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leishmania martiniquensis,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Leishmania braziliensis,1,3,1,NA,1,NA,NA,NA,3,NA,1,NA
Leishmania panamensis,1,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Plasmodium sp. gorilla clade G2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phaeodactylum tricornutum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichomonas vaginalis,1,4,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Spironucleus salmonicida,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Natronorubrum aibiense,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natronococcus zhouii,4,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA
Natrinema gelatinilyticum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Natrinema longum,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Natrarchaeobaculum sulfurireducens,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halomontanus rarus,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloferax gibbonsii,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haloplanus sp. CK5-1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halobaculum sp. XH14,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halobaculum litoreum,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorubrum sp. PV6,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorubrum lacusprofundi,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorussus salilacus,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haladaptatus caseinilyticus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halospeciosus flavus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Actinarchaeum halophilum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Halorarius halobius,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanolobus sp. WCC4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanosarcina barkeri,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methanothrix harundinacea,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Archaeoglobus sulfaticallidus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ferroplasma sp.,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfolobus tengchongensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Likavirus werner,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
