species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Cupriavidus taiwanensis,2,14,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Cupriavidus nantongensis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia sp. FERM BP-3421,1,19,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Burkholderia sp. PAMC 28687,2,3,NA,NA,NA,11,NA,NA,NA,NA,NA,NA
Burkholderia sp. EMB26,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia lata,6,2,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Burkholderia multivorans,2,24,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Burkholderia pseudomultivorans,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia vietnamiensis,3,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burkholderia gladioli,1,18,NA,NA,NA,3,NA,NA,NA,2,NA,NA
Ralstonia mannitolilytica,11,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Ralstonia solanacearum,7,49,2,2,11,8,10,2,8,NA,7,1
Ralstonia wenshanensis,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ralstonia insidiosa,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Ralstonia pickettii,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. MWH-Braz-FAM2G,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. AP-Ainpum-60-G11,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter sp. VK25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter arcticus,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polynucleobacter asymbioticus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pandoraea fibrosis,2,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
Pandoraea thiooxydans,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Vallotia tarda,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Vallotia cooleyia,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Caballeronia sp. Lep1P3,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbsia sp. KACC 23696,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Herminiimonas arsenitoxidans,169,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudoduganella aquatica,26,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudoduganella flava,2,11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Massilia violaceinigra,2,15,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Massilia endophytica,2,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Herbaspirillum sp. meg3,22,1,NA,NA,NA,1,NA,1,NA,NA,NA,NA
Undibacterium cyanobacteriorum,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Undibacterium sp. CCC3.4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Janthinobacterium lividum,2,5,NA,NA,NA,NA,NA,1,NA,NA,NA,2
Janthinobacterium sp. J1-1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,7,4
Janthinobacterium rivuli,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Collimonas pratensis,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oxalobacteraceae bacterium OTU3CAMAD1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
Variovorax paradoxus,66,82,NA,1,2,15,NA,NA,NA,NA,NA,1
Variovorax sp. RKNM96,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Variovorax sp. SRS16,4,7,NA,2,NA,11,NA,NA,NA,NA,NA,NA
Variovorax sp. PBL-E5,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax temperans,28,15,NA,12,NA,7,NA,14,NA,9,1,12
Acidovorax sp. 1608163,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. SDU_ACID1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Acidovorax sp. RAC01,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Acidovorax sp. GBBC 1281,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Simplicispira suum,23,4,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
Ramlibacter tataouinensis,8,29,NA,NA,NA,5,NA,NA,NA,NA,NA,1
Ramlibacter terrae,3,21,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Rhodoferax koreense,5,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoferax aquaticus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodoferax sediminis,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comamonas thiooxydans,2,4,NA,NA,NA,NA,20,NA,NA,NA,1,NA
Comamonas odontotermitis,2,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Comamonas sp. Y33R10-2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Comamonadaceae bacterium OS-4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melaminivora suipulveris,1,9,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Polaromonas naphthalenivorans,1,4,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Diaphorobacter sp. HDW4B,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Leptothrix cholodnii,13,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rubrivivax gelatinosus,11,23,NA,1,NA,2,NA,NA,NA,1,NA,NA
Paucibacter sediminis,4,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Roseateles sp. DAIF2,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mitsuaria sp. 7,1,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseateles depolymerans,1,4,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Piscinibacter sp. XHJ-5,1,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Piscinibacter gummiphilus,1,38,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Aquabacterium olei,3,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aquabacterium sp. J223,1,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Rhizobacter sp. AJA081-3,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleftheria terrae,1,6,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Burkholderiales bacterium GJ-E10,3,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Nitrosomonas sp. Is79A3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosomonas stercoris,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nitrosospira sp. Is2,9,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilus methylotrophus,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilus sp. TWE2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylotenera sp.,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Methylophilaceae bacterium LSUCC0603,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sideroxydans sp. CL21,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfuritortus calidifontis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfuriferula plumbiphila,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chromobacterium vaccinii,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chromobacterium paludis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquitalea sp. USM4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquitalea aquatilis,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Jeongeupia sp. USM3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinibacter bivalviorum,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chitinimonas koreensis,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Deefgea piscis,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Silvimonas soli,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Neisseria bacilliformis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Uruburuella testudinis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thauera sp. GDN1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parazoarcus communis,1,2,NA,1,NA,1,NA,NA,NA,NA,7,2
Azoarcus sp. DN11,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oryzomicrobium terrae,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dechloromonas sp. ZY10,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Betaproteobacteria bacterium GR16-43,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Casimicrobium huifangae,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Hydrogenophilus thermoluteolus,10,3,NA,1,NA,2,NA,1,NA,2,NA,4
Mariprofundus aestuarium,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudomonadota bacterium,1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes senegalensis,384,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alistipes onderdonkii,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tenuifilaceae bacterium CYCD,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacteroides nordii,9,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bacteroides fragilis,14,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Bacteroides intestinalis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paramuribaculum intestinale,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sodaliphilus pleomorphus,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Muribaculum gordoncarteri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prevotella sp. GTC17254,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prevotella sp. E9-3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Segatella copri,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parabacteroides goldsteinii,8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Porphyromonas endodontalis,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Proteiniphilum propionicum,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Proteiniphilum saccharofermentans,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Saccharicrinis sp.,1,7,NA,1,NA,3,NA,1,NA,NA,NA,NA
uncultured Carboxylicivirga sp.,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Labilibaculum antarcticum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Prolixibacteraceae bacterium,1,15,2,NA,2,4,NA,1,4,NA,NA,NA
Dokdonia sp. MED134,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euzebyella marina,35,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens ulvanivorans,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nonlabens dokdonensis,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Flavobacterium sp. N502536,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavobacterium sediminis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavobacterium galactosidilyticum,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Christiangramia flava,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Seonamhaeicola sp. S2-3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polaribacter pectinis,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Polaribacter butkevichii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Salegentibacter sp.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavobacteriaceae bacterium,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tamlana sp. s12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aequorivita sp. H23M31,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Muricauda sp. SCSIO 64092,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chryseobacterium sp. E1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
Kaistella daneshvariae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Ornithobacterium hominis,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cloacibacterium sp. TD35,1,1,NA,2,NA,3,NA,1,NA,1,NA,1
Flavobacteriales bacterium,1,4,NA,1,1,1,NA,NA,NA,NA,1,NA
Hymenobacter sp. APR13,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hymenobacter sp. BRD67,1,6,NA,NA,1,NA,NA,NA,1775,1,NA,NA
Hymenobacter sp. DG01,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Hymenobacter canadensis,5,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Hymenobacter baengnokdamensis,2,3,NA,NA,NA,NA,NA,NA,9,1,NA,NA
Hymenobacter swuensis,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Hymenobacter cellulosivorans,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rufibacter radiotolerans,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aquiflexum balticum,19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyadobacter fermentans,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fibrella aestuarina,1,4,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Spirosoma sp. KNUC1025,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirosoma oryzicola,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Spirosoma linguale,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Roseivirga spongicola,2,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Persicobacter sp. JZB09,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fulvitalea axinellae,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Aquirufa lenticrescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flammeovirga sp. MY04,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bernardetia sp. ABR2-2B,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Chitinophaga horti,3,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA
Chitinophaga caeni,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paraflavitalea speifideaquila,3,1,NA,NA,2,NA,NA,NA,2,NA,2,NA
Paraflavitalea soli,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Flavihumibacter rivuli,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Ferruginibacter sp.,2,6,NA,1,NA,NA,NA,NA,NA,1,NA,NA
Sediminibacterium sp. TEGAF015,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2
Niastella koreensis,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Flavisolibacter tropicus,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panacibacter ginsenosidivorans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter gossypii,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mucilaginibacter mali,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sphingobacterium sp. UDSM-2020,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,7
Sphingobacterium sp. LZ7M1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pedobacter sp. PACM 27299,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pedobacter sp. G11,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
Pedobacter mucosus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Haliscomenobacter hydrossis,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Lewinella sp.,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhodothermus marinus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melioribacteraceae bacterium,1,9,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Ignavibacteriales bacterium,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Candidatus Kapaibacterium sp.,1,4,1,NA,1,2,NA,NA,NA,1,NA,NA
Gemmatimonadota bacterium,79,43,NA,NA,1,2,NA,1,NA,1,NA,NA
Gemmatimonas groenlandica,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatimonas aurantiaca,2,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gemmatimonas phototrophica,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudogemmatithrix spongiicola,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gemmatirosa kalamazoonensis,2,35,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Longimicrobiales bacterium,2,44,NA,NA,NA,1,NA,NA,NA,2,1,NA
Candidatus Hydrogenedentota bacterium,17,2,NA,NA,4,1,NA,NA,NA,NA,NA,NA
Candidatus Latescibacterota bacterium,2,10,NA,NA,2,1,NA,1,NA,1,NA,NA
Candidatus Cloacimonadales bacterium,1,8,NA,NA,1,4,NA,NA,NA,NA,NA,NA
Akkermansiaceae bacterium,252,5,NA,NA,NA,1,NA,NA,7,NA,NA,NA
Luteolibacter sp. SL250,10,1,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Luteolibacter sp. Populi,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Luteolibacter sp. LG18,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Roseimicrobium sp. ORNL1,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opitutus terrae,9,3,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Opitutus sp. GAS368,8,8,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Lacunisphaera limnophila,5,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Termitidicoccus mucosus,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Opitutaceae bacterium TAV5,1,7,NA,NA,43,NA,NA,NA,NA,1,NA,NA
Actomonas aquatica,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Horticoccus luteus,1,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Opitutales bacterium,2,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Coraliomargarita algicola,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aeoliella mucimassa,49,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lacipirellula limnantheis,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pirellulimonas nuda,1,9,NA,NA,NA,1,NA,NA,NA,NA,4,NA
Rosistilla carotiformis,14,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Rosistilla ulvae,1,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
Stieleria maiorica,4,8,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Stieleria neptunia,2,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Bremerella sp. P1,6,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lignipirellula cremea,5,8,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anatilimnocola aggregata,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Thermoguttaceae bacterium,4,20,NA,2,2,1,NA,NA,NA,1,NA,NA
Gimesia panareensis,11,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Gimesia maris,8,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Gimesia benthica,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gimesia alba,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomyces sp. SH-PL14,19,9,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Crateriforma conspicua,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctellipticum variicoloris,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetaceae bacterium,4,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fuerstiella marisgermanici,2,5,NA,1,1,1,NA,NA,NA,1,NA,NA
Maioricimonas rarisocia,1,8,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Alienimonas californiensis,1,12,NA,NA,1,NA,NA,NA,NA,1,NA,NA
Planctopirus limnophila,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Planctomycetales bacterium ZRK34,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gemmataceae bacterium,24,19,NA,NA,1,2,NA,NA,NA,2,NA,NA
Gemmata massiliana,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Urbifossiella limnaea,1,26,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Limnoglobus roseus,1,18,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Singulisphaera acidiphila,9,33,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Singulisphaera sp. Ch08,1,24,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Aquisphaera giovannonii,6,26,NA,NA,NA,5,NA,NA,NA,2,NA,NA
Planctomycetota bacterium,47,11,NA,1,1,3,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium Pan216,10,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium K23_9,7,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium Poly30,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Planctomycetes bacterium syqfu,1,4,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Phycisphaerales bacterium,14,17,NA,NA,1,1,NA,NA,1,2,NA,NA
Phycisphaeraceae bacterium,1,26,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Sedimentisphaerales bacterium,4,2,NA,NA,NA,3,2,1,NA,NA,NA,NA
Humisphaera borealis,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Brocadia sp.,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Uabimicrobium amorphum,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Omnitrophota bacterium,22,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Minicystis rosea,208,19,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Sorangium cellulosum,130,89,NA,NA,1,8,NA,1,NA,NA,1,1
Polyangium aurulentum,9,19,NA,NA,NA,2,NA,NA,NA,1,NA,NA
Chondromyces crocatus,1,13,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sandaracinus amylolyticus,1,48,NA,NA,1,3,NA,NA,NA,2,NA,NA
Haliangium ochraceum,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corallococcus coralloides,32,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pyxidicoccus parkwaysis,12,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myxococcus stipitatus,2,11,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
Myxococcus fulvus,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Anaeromyxobacter dehalogenans,6,6,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Anaeromyxobacter oryzae,2,20,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Anaeromyxobacter paludicola,1,10,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Cystobacter fuscus,2,11,1,NA,NA,3,NA,NA,NA,NA,NA,NA
Archangium violaceum,2,26,NA,NA,49,5,NA,NA,NA,1,NA,1
Sorangiineae bacterium MSr12523,1,17,1,NA,1,NA,NA,NA,NA,NA,1,NA
Deltaproteobacteria bacterium,1,11,NA,NA,1,7,NA,NA,NA,NA,NA,NA
Myxococcota bacterium,1,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
uncultured bacterium contig00001,246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium,67,974,NA,2,13,128,NA,3,2,13,5,9
uncultured bacterium esnapd2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium ARCTIC39_F_11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00180,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00172,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium Contigcl_1493,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium Contig1753,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured bacterium contig00170,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paludibaculum fermentans,70,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
uncultured Paludibaculum sp.,10,9,2,NA,NA,2,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium,35,25,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Bryobacterales bacterium F-183,5,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
uncultured Bryobacterales bacterium,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Edaphobacter sp. 4G125,17,1,NA,NA,5,3,NA,1,NA,NA,NA,NA
Edaphobacter sp. 12200R-103,15,3,NA,NA,12,6,NA,NA,NA,NA,NA,NA
uncultured Granulicella sp.,8,8,NA,NA,515,16,NA,1,NA,NA,NA,NA
Acidisarcina polymorpha,2,2,NA,NA,67,9,NA,NA,NA,NA,NA,NA
Alloacidobacterium dinghuense,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Vicinamibacterales bacterium,69,203,NA,2,NA,3,NA,NA,NA,2,NA,2
Luteitalea pratensis,16,118,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Luteitalea sp. TBR-22,8,52,NA,1,1,2,NA,NA,NA,2,NA,NA
Vicinamibacteria bacterium,6,12,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
