species,D1RP_S9,D1SG_S1,D2RP_S10,D2SG_S2,L1RP_S13,L1SG_S5,L2RP_S14,L2SG_S6,S1RP_S11,S1SG_S3,S2RP_S12,S2SG_S4
Candidatus Saccharibacteria bacterium,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Candidatus Poribacteria bacterium,3,9,NA,NA,9,5,NA,NA,NA,NA,NA,NA
uncultured Poribacteria bacterium,1,3,NA,NA,4,NA,NA,NA,NA,NA,30,NA
Candidatus Kaiserbacteria bacterium,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Nomurabacteria bacterium,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bacterium,29,37,1,3,1,2,NA,1,1,NA,29,NA
Spirochaetia bacterium,13,12,NA,1,1,2,NA,1,NA,NA,NA,1
Marispirochaeta aestuarii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium hwasookii,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fusobacterium animalis,1,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Helicobacter sp. NHP19-012,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurimonas paralvinellae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sulfurovum sp. NBC37-1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
uncultured Candidatus Entotheonella sp.,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Elusimicrobiota bacterium,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Candidatus Krumholzibacteriia bacterium,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dictyoglomus thermophilum,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apiospora kogelbergensis,1384,11,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Apiospora phragmitis,21,11,NA,NA,5,NA,NA,NA,NA,1,NA,NA
Apiospora aurea,6,6,NA,NA,13,2,NA,NA,NA,NA,NA,NA
Neoarthrinium moseri,4,9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pestalotiopsis fici,21,43,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Annulohypoxylon maeteangense,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Annulohypoxylon truncatum,4,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Hypoxylon trugodes,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microdochium trichocladiopsis,8,7,NA,NA,1,4,NA,NA,NA,NA,NA,NA
Xylaria bambusicola,2,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Beauveria bassiana,307,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Akanthomyces muscarius,4,4,NA,NA,14,NA,NA,NA,NA,NA,NA,NA
Fusarium tjaetaba,11,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Fusarium subglutinans,6,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fusarium vanettenii,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pochonia chlamydosporia,15,4,NA,NA,NA,1,NA,NA,NA,NA,2,NA
Metarhizium acridum,2,2,NA,NA,NA,3,NA,1,NA,NA,NA,NA
Ustilaginoidea virens,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trichoderma breve,3,2,NA,NA,NA,3,1,NA,NA,NA,NA,NA
Trichoderma atroviride,2,7,2,NA,2,3,NA,NA,NA,NA,NA,NA
Emericellopsis cladophorae,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Verticillium dahliae,72,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sodiomyces alkalinus,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Colletotrichum karsti,2,6,NA,NA,NA,2,NA,NA,NA,NA,NA,1
Scedosporium apiospermum,1,3,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Neurospora crassa,21,5,NA,1,NA,2,NA,NA,NA,NA,NA,NA
Neurospora tetraspora,7,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Acrophialophora nainiana,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA
Chaetomium globosum,7,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Chaetomium tenue,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phialemonium atrogriseum,4,3,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Pyricularia grisea,3,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Leptographium clavigerum,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Venustampulla echinocandica,179,1,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Hyaloscypha bicolor,100,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Mollisia scopiformis,42,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Botrytis fragariae,3,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA
Amorphotheca resinae,1,1,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Erysiphe blasti,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pseudogymnoascus verrucosus,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium pulvis,1683,234,NA,2,NA,2,NA,NA,NA,NA,NA,NA
Penicillium longicatenatum,43,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium taxi,22,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium odoratum,15,10,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Penicillium cosmopolitanum,13,2,NA,NA,NA,2,NA,NA,NA,1,NA,1
Penicillium hordei,12,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium daleae,11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium digitatum,8,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium rubens,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium verrucosum,7,2,NA,1,6,1,NA,NA,NA,NA,NA,NA
Penicillium oxalicum,6,2,NA,NA,31,1,NA,NA,NA,NA,NA,NA
Penicillium crustosum,5,30,NA,3,15,2,NA,NA,NA,NA,NA,NA
Penicillium solitum,6,NA,NA,NA,NA,2,NA,1,NA,NA,NA,1
Penicillium nucicola,3,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium verhagenii,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium angulare,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Penicillium brevicompactum,1,15,NA,4,NA,7,NA,NA,1,NA,NA,NA
Penicillium subrubescens,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Penicillium canariense,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aspergillus viridinutans,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus glaucus,29,6,NA,3,NA,3,NA,NA,NA,NA,22,13
Aspergillus chevalieri,9,2,NA,NA,2,1,NA,1,NA,1,3,3
Aspergillus ruber,4,3,NA,2,NA,NA,1,NA,NA,NA,NA,6
Aspergillus niger,5,6,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Aspergillus candidus,1,5,NA,NA,11,1,NA,NA,NA,NA,NA,NA
Aspergillus heteromorphus,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aspergillus alliaceus,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus flavus,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Aspergillus bombycis,10,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aspergillus wentii,5,2,NA,NA,NA,1,NA,NA,NA,NA,NA,1
Penicilliopsis zonata,2,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA
Rasamsonia emersonii,6,1,NA,NA,58,3,NA,NA,NA,NA,NA,NA
Talaromyces marneffei,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paecilomyces variotii,1,2,NA,NA,1,1,NA,NA,NA,NA,1,NA
Uncinocarpus reesii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Endocarpon pusillum,22,20,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Cyphellophora europaea,2,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Cyphellophora attinorum,2,2,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Fonsecaea monophora,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cladophialophora yegresii,1,3,NA,NA,11,2,NA,NA,NA,NA,NA,NA
Exophiala viscosa,1,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Saxophila tyrrhenica,495,51,NA,NA,49,18,NA,NA,NA,NA,NA,1
Neohortaea acidophila,141,8,NA,NA,17,15,NA,NA,NA,NA,NA,NA
Baudoinia panamericana,19,7,NA,NA,89,2,NA,NA,NA,NA,NA,NA
Recurvomyces mirabilis,4,8,NA,NA,37,10,NA,NA,NA,NA,NA,NA
Dissoconium aciculare,118,1,NA,NA,NA,8,NA,NA,NA,NA,2,NA
Uwebraunia dekkeri,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cercospora sojina,31,5,NA,NA,11,3,NA,NA,NA,1,NA,NA
Cercospora beticola,2,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pseudocercospora fijiensis,30,2,NA,NA,NA,7,NA,NA,NA,NA,NA,NA
Ramularia collo-cygni,2,8,NA,NA,1,7,NA,NA,NA,NA,NA,NA
Sphaerulina musiva,2,4,NA,NA,4,5,NA,NA,NA,NA,15,NA
Zymoseptoria tritici,1,5,NA,NA,1,9,NA,NA,NA,1,NA,NA
Aureobasidium subglaciale,2,4,NA,NA,NA,1,NA,NA,1,NA,14,NA
Aureobasidium melanogenum,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Aureobasidium pullulans,1,15,NA,NA,NA,8,NA,NA,NA,2,NA,NA
Alternaria viburni,186,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA
Alternaria arbusti,66,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria ventricosa,2,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Alternaria triticimaculans,2,1,NA,NA,1,NA,NA,NA,NA,1,NA,NA
Alternaria ethzedia,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria rosae,160,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Alternaria atra,3,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Curvularia lunata,24,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bipolaris maydis,2,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Exserohilum turcicum,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Plenodomus biglobosus,2,4,NA,NA,49,7,NA,NA,NA,NA,NA,NA
Plenodomus lingam,6,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Macroventuria anomochaeta,2,3,NA,NA,2,6,NA,NA,NA,1,NA,NA
Ascochyta rabiei,1,5,NA,NA,NA,2,NA,1,2,2,1,NA
Parastagonospora nodorum,1,3,NA,NA,3,4,NA,NA,NA,NA,NA,NA
Cucurbitaria berberidis,1,4,NA,NA,4,2,NA,NA,NA,NA,NA,NA
Trematosphaeria pertusa,40,3,NA,NA,1,2,NA,NA,NA,NA,1,NA
Didymosphaeria variabile,6,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Paraphaeosphaeria sporulosa,4,6,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
Westerdykella ornata,12,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA
Mytilinidion resinicola,2,6,NA,NA,33,20,NA,NA,1,NA,NA,NA
Phyllosticta capitalensis,10,3,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Phyllosticta citriasiana,4,2,NA,NA,NA,5,NA,NA,NA,NA,NA,NA
Diplodia seriata,2,2,NA,NA,NA,5,NA,NA,NA,NA,NA,1
Eremomyces bilateralis,3,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Coniosporium apollinis,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
Ramalina glaucescens,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bacidia gigantensis,1,NA,NA,NA,1,5,NA,NA,NA,NA,NA,NA
Tuber melanosporum,1,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA
Kluyveromyces marxianus,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Naumovozyma dairenensis,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Saccharomyces eubayanus,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Lipomyces doorenjongii,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lipomyces japonicus,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Lipomyces oligophaga,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Limtongia smithiae,1,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Candida parapsilosis,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA
Candida albicans,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Debaryomyces hansenii,1,26,NA,6,NA,1,NA,1,NA,NA,NA,1
Brettanomyces bruxellensis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yarrowia lipolytica,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Protomyces lactucae-debilis,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Malassezia restricta,368,504,1804,523,NA,2,NA,3,NA,2,NA,70
Malassezia globosa,80,179,168,107,NA,3,NA,1,219,15,NA,1
Malassezia sympodialis,7,16,NA,34,1,NA,NA,NA,NA,NA,NA,NA
Moesziomyces antarcticus,28,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Pseudomicrostroma glucosiphilum,10,4,NA,NA,3,1,NA,NA,NA,NA,NA,NA
Tilletiaria anomala,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus tetragattii,25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus deuterogattii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cryptococcus depauperatus,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Kwoniella europaea,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Kwoniella heveanensis,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Dioszegia hungarica,8,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
Vanrija pseudolonga,3,5,NA,NA,NA,1,NA,NA,NA,2,NA,NA
Filobasidium floriforme,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Cantharellus anzutake,26,1,NA,NA,NA,1,NA,NA,NA,1,1,NA
Laetiporus sulphureus,3,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Fomitiporia mediterranea,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Suillus paluster,3,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Suillus bovinus,3,1,NA,NA,3,NA,NA,NA,NA,1,NA,NA
Coniophora puteana,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleurotus ostreatus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Agaricus bisporus,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gymnosporangium yamadae,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melampsora laricis-populina,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Lobosporangium transversale,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Zychaea mexicana,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Radiomyces spectabilis,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Synchytrium microbalum,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Homo sapiens,3768,6830,11390,16178,1970,401,751,350,15,723,63,545
Pan troglodytes,13,69,380,123,6,22,1,12,NA,7,6,20
Pongo abelii,1,20,22,26,NA,5,1,3,NA,8,NA,4
Symphalangus syndactylus,33,1,NA,4,NA,NA,NA,NA,NA,NA,NA,NA
Hylobates moloch,1,2,42,1,1,NA,NA,NA,NA,NA,NA,NA
Macaca mulatta,4,26,38,39,6,8,NA,2,NA,1,NA,NA
Macaca fascicularis,4,5,3,13,1,2,2,NA,NA,NA,10,4
Cercocebus atys,1,2,2,1,NA,1,NA,NA,NA,NA,NA,NA
Piliocolobus tephrosceles,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Saimiri boliviensis,8,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Callithrix jacchus,8,9,8,7,3,4,8,2,NA,1,NA,NA
Plecturocebus moloch,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microcebus murinus,103,7,NA,2,NA,1,NA,NA,NA,NA,NA,NA
Nycticebus coucang,2,2,NA,2,1,NA,NA,1,NA,NA,NA,NA
Alexandromys fortis,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myodes glareolus,1,1,NA,NA,1,NA,22,NA,NA,NA,NA,NA
Mesocricetus auratus,2,4,NA,NA,2,1,NA,NA,3,NA,NA,NA
Mus musculus,48,140,15,17,111,71,8,18,20,5,115,7
Rattus norvegicus,3,16,NA,1,3,10,1,NA,5,NA,1,NA
Rattus rattus,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Mastomys coucha,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA
Nannospalax galili,1,3,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
Heterocephalus glaber,73,106,30,17,32,38,2,6,2,3,1,6
Cavia porcellus,2,4,NA,NA,7,1,NA,2,NA,NA,NA,3
Sciurus carolinensis,1,2,NA,1,1,NA,NA,NA,NA,NA,1,1
Castor canadensis,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Oryctolagus cuniculus,3,7,NA,1,1,6,NA,1,NA,NA,NA,NA
Ochotona princeps,1,1,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Galeopterus variegatus,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Felis catus,24,50,NA,NA,NA,1,NA,NA,NA,1,NA,NA
Panthera uncia,12,10,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Mustela lutreola,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mustela erminea,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA
Lutra lutra,1,7,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Neomonachus schauinslandi,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sus scrofa,29,50,9,4,15,17,3,6,2,6,2,2
Bubalus kerabau,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Oryx dammah,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kogia breviceps,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Equus caballus,15,144,6,30,76,42,4,9,7,7,7,NA
Pteropus vampyrus,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rhinolophus sinicus,1,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Artibeus jamaicensis,1,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Dasypus novemcinctus,2,8,NA,NA,6,3,NA,1,NA,NA,NA,NA
Orycteropus afer,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sarcophilus harrisii,3,4,NA,NA,NA,NA,NA,NA,3,NA,NA,NA
Antechinus flavipes,1,6,NA,NA,2,NA,NA,NA,2,NA,1,NA
Gracilinanus agilis,1,NA,NA,2,NA,1,1,NA,NA,NA,NA,NA
Ornithorhynchus anatinus,1,8,NA,NA,2,2,NA,NA,NA,NA,NA,NA
Elgaria multicarinata,310,8,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Varanus komodoensis,8,4,NA,NA,NA,NA,NA,NA,1,NA,1,NA
Pseudoxenodon stejnegeri,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Crotalus tigris,2,5,NA,NA,NA,3,NA,1,NA,NA,NA,NA
Hemicordylus capensis,1,4,NA,NA,NA,2,NA,1,2,NA,1,1
Eublepharis macularius,4,3,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sphaerodactylus townsendi,3,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA
Larus michahellis,34,42,NA,1,13,26,1,6,1,3,15,NA
Motacilla alba,10,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Taeniopygia guttata,2,5,1,NA,3,1,NA,1,NA,NA,NA,NA
Haemorhous mexicanus,1,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA
Passer domesticus,1,6,NA,NA,NA,2,NA,NA,NA,NA,9,NA
Pipra filicauda,1,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA
Corapipo altera,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corvus brachyrhynchos,1,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Sturnus vulgaris,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Myiozetetes cayanensis,1,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA
Nestor notabilis,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
Neopsephotus bourkii,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA
Cariama cristata,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colius striatus,3,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA
Tyto alba,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Pterocles gutturalis,18,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Columba livia,1,7,NA,NA,1,NA,NA,1,NA,NA,NA,NA
Phasianus colchicus,4,5,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Gallus gallus,2,13,NA,NA,17,8,NA,2,1,NA,1,NA
Meleagris gallopavo,6,50,1,5,103,17,3,8,4,1,3,1
Coturnix japonica,1,5,NA,NA,6,1,18,NA,5601,NA,NA,NA
Aythya fuligula,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA
Anser cygnoides,1,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Anas platyrhynchos,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apteryx mantelli,70,83,2,6,17,42,3,8,20,3,9,2
Rhea pennata,1,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Gopherus flavomarginatus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pelodiscus sinensis,2,3,NA,NA,9,1,NA,NA,2,NA,NA,NA
Emydura macquarii,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eleutherodactylus coqui,2,1,NA,NA,1,1,NA,1,NA,NA,1,NA
Hyla sarda,1,4,NA,NA,NA,3,NA,NA,NA,1,NA,NA
Rana temporaria,1,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Xenopus tropicalis,2,4,NA,NA,1469,2,NA,NA,5,NA,NA,1
Xenopus laevis,1,9,NA,NA,1,2,1,NA,NA,NA,NA,NA
Bombina bombina,3,1,NA,1,NA,3,NA,NA,NA,NA,NA,NA
Pelobates fuscus,1,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Andrias davidianus,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microcaecilia unicolor,3,1,NA,NA,1,1,NA,NA,NA,NA,1,1
Rhinatrema bivittatum,1,5,NA,NA,NA,1,NA,NA,1,NA,1,NA
Geotrypetes seraphini,1,2,NA,NA,NA,3,NA,1,NA,NA,NA,NA
Protopterus annectens,27,4,NA,1,NA,2,NA,1,NA,NA,NA,1
Amphiprion ocellaris,61,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Stegastes partitus,45,6,NA,NA,63,1,NA,NA,NA,NA,1,1
Acanthochromis polyacanthus,1,5,NA,1,6,2,NA,1,NA,NA,NA,NA
Parambassis ranga,1,4,NA,NA,11,3,NA,NA,NA,NA,NA,NA
Oryzias latipes,5,38,2,2,18,22,NA,5,1,1,NA,1
Oryzias melastigma,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Xiphophorus couchianus,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poecilia reticulata,1,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
Fundulus heteroclitus,1,6,2,1,1,1,NA,NA,NA,NA,NA,NA
Austrofundulus limnaeus,2,5,NA,NA,1,2,NA,NA,1,NA,NA,NA
Melanotaenia boesemani,1,2,NA,NA,59,3,NA,NA,1,NA,1,NA
Salarias fasciatus,17,4,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Oreochromis aureus,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Archocentrus centrarchus,2,4,NA,1,1,13,NA,NA,NA,1,1,NA
Solea solea,149,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paralichthys olivaceus,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pleuronectes platessa,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Platichthys flesus,1,1,NA,NA,NA,2,NA,NA,1,NA,NA,NA
Cynoglossus semilaevis,1,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA
Pungitius pungitius,70,40,NA,2,6,12,NA,3,48,2,NA,NA
Pseudoliparis swirei,1,10,NA,1,1,1,NA,1,NA,NA,NA,NA
Eleginops maclovinus,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trematomus bernacchii,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
Perca fluviatilis,1,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
Sebastes umbrosus,1,6,NA,NA,NA,NA,NA,1,NA,NA,1,NA
Chelmon rostratus,3,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
Acanthopagrus latus,3,8,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
Notolabrus celidotus,2,1,1,NA,1,1,NA,NA,NA,NA,NA,NA
Cheilinus undulatus,1,5,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Siniperca chuatsi,1,7,NA,NA,3,2,NA,NA,1,NA,NA,1
Larimichthys crocea,1,8,NA,NA,NA,3,NA,NA,NA,NA,NA,1
Hippocampus zosterae,24,5,NA,NA,13,2,NA,NA,NA,2,2,NA
Syngnathus acus,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Syngnathus typhle,1,3,NA,NA,NA,2,NA,NA,NA,NA,NA,NA
Doryrhamphus excisus,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA
Phyllopteryx taeniolatus,1,8,NA,NA,76,2,NA,NA,NA,NA,NA,NA
Syngnathoides biaculeatus,1,8,NA,1,NA,1,1,NA,NA,1,2,NA
Betta splendens,14,6,NA,NA,1,2,NA,NA,NA,1,1,NA
Channa argus,3,7,NA,NA,NA,3,NA,NA,3,NA,NA,NA
Mastacembelus armatus,1,7,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
